53478,2017,10,18,13,6.300000e+00
53478,2017,10,18,14,6
53478,2017,10,18,15,4.300000e+00
53478,2017,10,18,16,2.700000e+00
53478,2017,10,18,17,2.400000e+00
53478,2017,10,18,18,1.800000e+00
53478,2017,10,18,19,6.000000e-01
53478,2017,10,18,20,-1.000000e-01
53478,2017,10,18,21,-6.000000e-01
53478,2017,10,18,22,-7.000000e-01
53478,2017,10,18,23,-3.000000e-01
53486,2017,10,15,1,5.700000e+00
53486,2017,10,15,2,8.200000e+00
53486,2017,10,15,3,1.070000e+01
53486,2017,10,15,4,1.270000e+01
53486,2017,10,15,5,1.390000e+01
53486,2017,10,15,6,1.420000e+01
53486,2017,10,15,7,1.480000e+01
53486,2017,10,15,8,1.430000e+01
53486,2017,10,15,9,13
53486,2017,10,15,10,1.120000e+01
53486,2017,10,15,11,10
53486,2017,10,15,12,8.100000e+00
53486,2017,10,15,13,8.900000e+00
53486,2017,10,15,14,7.800000e+00
53486,2017,10,15,15,7.100000e+00
53486,2017,10,15,16,5.200000e+00
53486,2017,10,15,17,4.300000e+00
53486,2017,10,15,18,3.200000e+00
53486,2017,10,15,19,2.500000e+00
53486,2017,10,15,20,2.800000e+00
53486,2017,10,15,21,2
53486,2017,10,15,22,9.000000e-01
53486,2017,10,15,23,6.000000e-01
53486,2017,10,16,0,3.500000e+00
53486,2017,10,16,1,6.500000e+00
53486,2017,10,16,2,7.900000e+00
53486,2017,10,16,3,9.400000e+00
53486,2017,10,16,4,1.180000e+01
53486,2017,10,16,5,1.330000e+01
53486,2017,10,16,6,1.440000e+01
53486,2017,10,16,7,1.560000e+01
53486,2017,10,16,8,1.590000e+01
53486,2017,10,16,9,1.420000e+01
53486,2017,10,16,10,1.180000e+01
53486,2017,10,16,11,1.010000e+01
53486,2017,10,16,12,8.600000e+00
53486,2017,10,16,13,7.900000e+00
53486,2017,10,16,14,6
53486,2017,10,16,15,4.700000e+00
53486,2017,10,16,16,5.100000e+00
53486,2017,10,16,17,4.500000e+00
53486,2017,10,16,18,4.100000e+00
53486,2017,10,16,19,4
53486,2017,10,16,20,2.400000e+00
53486,2017,10,16,21,2.700000e+00
53486,2017,10,16,22,2.600000e+00
53486,2017,10,16,23,2.200000e+00
53486,2017,10,17,0,2.700000e+00
53486,2017,10,17,1,5.100000e+00
53486,2017,10,17,2,7.600000e+00
53486,2017,10,17,3,9.100000e+00
53486,2017,10,17,4,1.080000e+01
53486,2017,10,17,5,1.170000e+01
53486,2017,10,17,6,1.190000e+01
53486,2017,10,17,7,1.190000e+01
53486,2017,10,17,8,1.140000e+01
53486,2017,10,17,9,1.090000e+01
53486,2017,10,17,10,9.300000e+00
53486,2017,10,17,11,8.900000e+00
53486,2017,10,17,12,8.300000e+00
53486,2017,10,17,13,8.200000e+00
53486,2017,10,17,14,7.900000e+00
53486,2017,10,17,15,7.700000e+00
53486,2017,10,17,16,7.500000e+00
53486,2017,10,17,17,7.500000e+00
53486,2017,10,17,18,7.300000e+00
53486,2017,10,17,19,7.200000e+00
53486,2017,10,17,20,6.800000e+00
53486,2017,10,17,21,6.600000e+00
53486,2017,10,17,22,6.600000e+00
53486,2017,10,17,23,6.600000e+00
53486,2017,10,18,0,6.900000e+00
53486,2017,10,18,1,7.300000e+00
53486,2017,10,18,2,7.900000e+00
53486,2017,10,18,3,8.900000e+00
53486,2017,10,18,4,8.800000e+00
53486,2017,10,18,5,9.800000e+00
53486,2017,10,18,6,1.020000e+01
53486,2017,10,18,7,1.060000e+01
53486,2017,10,18,8,1.110000e+01
53486,2017,10,18,9,11
53486,2017,10,18,10,10
53486,2017,10,18,11,8.500000e+00
53486,2017,10,18,12,7.500000e+00
53486,2017,10,18,13,7.900000e+00
53486,2017,10,18,14,8
53486,2017,10,18,15,7.600000e+00
53486,2017,10,18,16,7.500000e+00
53486,2017,10,18,17,7.100000e+00
53486,2017,10,18,18,6.800000e+00
53486,2017,10,18,19,5.500000e+00
53486,2017,10,18,20,4.900000e+00
53486,2017,10,18,21,2.500000e+00
53486,2017,10,18,22,2.600000e+00
53486,2017,10,18,23,1.400000e+00
53487,2017,10,15,1,7.700000e+00
53487,2017,10,15,2,9.300000e+00
53487,2017,10,15,3,12
53487,2017,10,15,4,1.320000e+01
53487,2017,10,15,5,1.490000e+01
53487,2017,10,15,6,1.490000e+01
53487,2017,10,15,7,1.550000e+01
53487,2017,10,15,8,1.520000e+01
53487,2017,10,15,9,1.490000e+01
53487,2017,10,15,10,1.120000e+01
53487,2017,10,15,11,9.300000e+00
53487,2017,10,15,12,8.900000e+00
53487,2017,10,15,13,9.400000e+00
53487,2017,10,15,14,9.500000e+00
53487,2017,10,15,15,8.900000e+00
53487,2017,10,15,16,7.700000e+00
53487,2017,10,15,17,5.800000e+00
53487,2017,10,15,18,4.100000e+00
53487,2017,10,15,19,1.500000e+00
53487,2017,10,15,20,4.000000e-01
53487,2017,10,15,21,-7.000000e-01
53487,2017,10,15,22,-1.300000e+00
53487,2017,10,15,23,-1.600000e+00
53487,2017,10,16,0,1
53487,2017,10,16,1,5.400000e+00
53487,2017,10,16,2,9
53487,2017,10,16,3,1.080000e+01
53487,2017,10,16,4,1.290000e+01
53487,2017,10,16,5,1.390000e+01
53487,2017,10,16,6,1.480000e+01
53487,2017,10,16,7,1.490000e+01
53487,2017,10,16,8,15
53487,2017,10,16,9,1.410000e+01
53487,2017,10,16,10,9.700000e+00
53487,2017,10,16,11,6.400000e+00
53487,2017,10,16,12,4.700000e+00
53487,2017,10,16,13,4
53487,2017,10,16,14,3.500000e+00
53487,2017,10,16,15,3.300000e+00
53487,2017,10,16,16,2.700000e+00
53487,2017,10,16,17,1.600000e+00
53487,2017,10,16,18,1.300000e+00
53487,2017,10,16,19,1.200000e+00
53487,2017,10,16,20,1.100000e+00
53487,2017,10,16,21,6.000000e-01
53487,2017,10,16,22,2.000000e-01
53487,2017,10,16,23,2
53487,2017,10,17,0,4.100000e+00
53487,2017,10,17,1,6.500000e+00
53487,2017,10,17,2,8.600000e+00
53487,2017,10,17,3,1.070000e+01
53487,2017,10,17,4,1.190000e+01
53487,2017,10,17,5,1.220000e+01
53487,2017,10,17,6,1.160000e+01
53487,2017,10,17,7,1.140000e+01
53487,2017,10,17,8,9.600000e+00
53487,2017,10,17,9,8.600000e+00
53487,2017,10,17,10,8.100000e+00
53487,2017,10,17,11,7.800000e+00
53487,2017,10,17,12,7.600000e+00
53487,2017,10,17,13,7.400000e+00
53487,2017,10,17,14,7.300000e+00
53487,2017,10,17,15,7.200000e+00
53487,2017,10,17,16,7
53487,2017,10,17,17,7
53487,2017,10,17,18,6.800000e+00
53487,2017,10,17,19,6.600000e+00
53487,2017,10,17,20,6.600000e+00
53487,2017,10,17,21,6.500000e+00
53487,2017,10,17,22,6.300000e+00
53487,2017,10,17,23,6.300000e+00
53487,2017,10,18,0,6.500000e+00
53487,2017,10,18,1,6.800000e+00
53487,2017,10,18,2,7
53487,2017,10,18,3,7.800000e+00
53487,2017,10,18,4,9
53487,2017,10,18,5,9.600000e+00
53487,2017,10,18,6,9.800000e+00
53487,2017,10,18,7,9.800000e+00
53487,2017,10,18,8,10
53487,2017,10,18,9,9.900000e+00
53487,2017,10,18,10,8.400000e+00
53487,2017,10,18,11,5.300000e+00
53487,2017,10,18,12,3.700000e+00
53487,2017,10,18,13,2.800000e+00
53487,2017,10,18,14,2.400000e+00
53487,2017,10,18,15,2
53487,2017,10,18,16,1.700000e+00
53487,2017,10,18,17,4.300000e+00
53487,2017,10,18,18,4.100000e+00
53487,2017,10,18,19,3.600000e+00
53487,2017,10,18,20,3.600000e+00
53487,2017,10,18,21,3.100000e+00
53487,2017,10,18,22,1.900000e+00
53487,2017,10,18,23,1.600000e+00
53488,2017,10,15,1,8.800000e+00
53488,2017,10,15,2,1.040000e+01
53488,2017,10,15,3,12
53488,2017,10,15,4,1.320000e+01
53488,2017,10,15,5,14
53488,2017,10,15,6,1.530000e+01
53488,2017,10,15,7,1.530000e+01
53488,2017,10,15,8,1.550000e+01
53488,2017,10,15,9,1.460000e+01
53488,2017,10,15,10,1.250000e+01
53488,2017,10,15,11,1.120000e+01
53488,2017,10,15,12,1.080000e+01
53488,2017,10,15,13,9.600000e+00
53488,2017,10,15,14,8.700000e+00
53488,2017,10,15,15,8.300000e+00
53488,2017,10,15,16,7.600000e+00
53488,2017,10,15,17,7.200000e+00
53488,2017,10,15,18,6.700000e+00
53488,2017,10,15,19,6.100000e+00
53488,2017,10,15,20,5.700000e+00
53488,2017,10,15,21,5
53488,2017,10,15,22,4.600000e+00
53488,2017,10,15,23,4.700000e+00
53488,2017,10,16,0,6.300000e+00
53488,2017,10,16,1,8.500000e+00
53488,2017,10,16,2,1.020000e+01
53488,2017,10,16,3,1.180000e+01
53488,2017,10,16,4,1.360000e+01
53488,2017,10,16,5,1.420000e+01
53488,2017,10,16,6,1.520000e+01
53488,2017,10,16,7,1.570000e+01
53488,2017,10,16,8,1.520000e+01
53488,2017,10,16,9,1.440000e+01
53488,2017,10,16,10,1.190000e+01
53488,2017,10,16,11,1.040000e+01
53488,2017,10,16,12,7.400000e+00
53488,2017,10,16,13,6.400000e+00
53488,2017,10,16,14,5.600000e+00
53488,2017,10,16,15,5.100000e+00
53488,2017,10,16,16,4.100000e+00
53488,2017,10,16,17,3.700000e+00
53488,2017,10,16,18,3.100000e+00
53488,2017,10,16,19,3.600000e+00
53488,2017,10,16,20,3.600000e+00
53488,2017,10,16,21,3.100000e+00
53488,2017,10,16,22,2.500000e+00
53488,2017,10,16,23,4.200000e+00
53488,2017,10,17,0,6.400000e+00
53488,2017,10,17,1,8.100000e+00
53488,2017,10,17,2,9.500000e+00
53488,2017,10,17,3,1.050000e+01
53488,2017,10,17,4,1.080000e+01
53488,2017,10,17,5,1.120000e+01
53488,2017,10,17,6,1.110000e+01
53488,2017,10,17,7,1.050000e+01
53488,2017,10,17,8,9.800000e+00
53488,2017,10,17,9,8.800000e+00
53488,2017,10,17,10,8.500000e+00
53488,2017,10,17,11,8.300000e+00
53488,2017,10,17,12,8.200000e+00
53488,2017,10,17,13,8.100000e+00
53488,2017,10,17,14,7.700000e+00
53488,2017,10,17,15,7.500000e+00
53488,2017,10,17,16,7.300000e+00
53488,2017,10,17,17,7.300000e+00
53488,2017,10,17,18,7.100000e+00
53488,2017,10,17,19,7
53488,2017,10,17,20,6.800000e+00
53488,2017,10,17,21,6.700000e+00
53488,2017,10,17,22,6.700000e+00
53488,2017,10,17,23,6.700000e+00
53488,2017,10,18,0,7
53488,2017,10,18,1,7.100000e+00
53488,2017,10,18,2,7.400000e+00
53488,2017,10,18,3,8.200000e+00
53488,2017,10,18,4,8.900000e+00
53488,2017,10,18,5,9.700000e+00
53488,2017,10,18,6,9.900000e+00
53488,2017,10,18,7,1.010000e+01
53488,2017,10,18,8,1.010000e+01
53488,2017,10,18,9,1.010000e+01
53488,2017,10,18,10,8.900000e+00
53488,2017,10,18,11,7
53488,2017,10,18,12,5.100000e+00
53488,2017,10,18,13,4.100000e+00
53488,2017,10,18,14,3.700000e+00
53488,2017,10,18,15,2.800000e+00
53488,2017,10,18,16,2.400000e+00
53488,2017,10,18,17,1.900000e+00
53488,2017,10,18,18,1.100000e+00
53488,2017,10,18,19,8.000000e-01
53488,2017,10,18,20,2.000000e-01
53488,2017,10,18,21,3.000000e-01
53488,2017,10,18,22,-3.000000e-01
53488,2017,10,18,23,-5.000000e-01
53490,2017,10,15,0,4.500000e+00
53490,2017,10,15,1,6
53490,2017,10,15,2,8.300000e+00
53490,2017,10,15,3,1.130000e+01
53490,2017,10,15,4,1.260000e+01
53490,2017,10,15,5,1.360000e+01
53490,2017,10,15,6,1.480000e+01
53490,2017,10,15,7,1.490000e+01
53490,2017,10,15,8,1.390000e+01
53490,2017,10,15,9,1.350000e+01
53490,2017,10,15,10,1.020000e+01
53490,2017,10,15,11,9.500000e+00
53490,2017,10,15,12,8.400000e+00
53490,2017,10,15,13,8.200000e+00
53490,2017,10,15,14,7.300000e+00
53490,2017,10,15,15,7
53490,2017,10,15,16,6
53490,2017,10,15,17,5.400000e+00
53490,2017,10,15,18,5.300000e+00
53490,2017,10,15,19,4.800000e+00
53490,2017,10,15,20,4.600000e+00
53490,2017,10,15,21,3.800000e+00
53490,2017,10,15,22,1.500000e+00
53490,2017,10,15,23,1.200000e+00
53490,2017,10,16,0,3.500000e+00
53490,2017,10,16,1,6.400000e+00
53490,2017,10,16,2,8.500000e+00
53490,2017,10,16,3,9.800000e+00
53490,2017,10,16,4,1.220000e+01
53490,2017,10,16,5,1.270000e+01
53490,2017,10,16,6,1.420000e+01
53490,2017,10,16,7,1.490000e+01
53490,2017,10,16,8,1.550000e+01
53490,2017,10,16,9,1.440000e+01
53490,2017,10,16,10,1.190000e+01
53490,2017,10,16,11,1.070000e+01
53490,2017,10,16,12,9.900000e+00
53490,2017,10,16,13,7.300000e+00
53490,2017,10,16,14,6.300000e+00
53490,2017,10,16,15,4.800000e+00
53490,2017,10,16,16,4.100000e+00
53490,2017,10,16,17,3.800000e+00
53490,2017,10,16,18,3.100000e+00
53490,2017,10,16,19,3
53490,2017,10,16,20,2.700000e+00
53490,2017,10,16,21,1.800000e+00
53490,2017,10,16,22,1.200000e+00
53490,2017,10,16,23,1.600000e+00
53490,2017,10,17,0,2
53490,2017,10,17,1,4.300000e+00
53490,2017,10,17,2,7.500000e+00
53490,2017,10,17,3,9.700000e+00
53490,2017,10,17,4,1.150000e+01
53490,2017,10,17,5,1.230000e+01
53490,2017,10,17,6,1.250000e+01
53490,2017,10,17,7,1.250000e+01
53490,2017,10,17,8,12
53490,2017,10,17,9,1.050000e+01
53490,2017,10,17,10,9.900000e+00
53490,2017,10,17,11,9.100000e+00
53490,2017,10,17,12,8.500000e+00
53490,2017,10,17,13,8.100000e+00
53490,2017,10,17,14,7.900000e+00
53490,2017,10,17,15,7.800000e+00
53490,2017,10,17,16,7.900000e+00
53490,2017,10,17,17,7.500000e+00
53490,2017,10,17,18,7.300000e+00
53490,2017,10,17,19,7.100000e+00
53490,2017,10,17,20,6.900000e+00
53490,2017,10,17,21,6.900000e+00
53490,2017,10,17,22,6.700000e+00
53490,2017,10,17,23,6.600000e+00
53490,2017,10,18,0,6.800000e+00
53490,2017,10,18,1,7.700000e+00
53490,2017,10,18,2,8.400000e+00
53490,2017,10,18,3,9.200000e+00
53490,2017,10,18,4,9.900000e+00
53490,2017,10,18,5,9.700000e+00
53490,2017,10,18,6,9.800000e+00
53490,2017,10,18,7,1.030000e+01
53490,2017,10,18,8,1.070000e+01
53490,2017,10,18,9,1.060000e+01
53490,2017,10,18,10,9.600000e+00
53490,2017,10,18,11,8.200000e+00
53490,2017,10,18,12,7.400000e+00
53490,2017,10,18,13,6.300000e+00
53490,2017,10,18,14,5.400000e+00
53490,2017,10,18,15,4.900000e+00
53490,2017,10,18,16,5
53490,2017,10,18,17,4.600000e+00
53490,2017,10,18,18,4
53490,2017,10,18,19,3.800000e+00
53490,2017,10,18,20,3.500000e+00
53490,2017,10,18,21,4
53490,2017,10,18,22,2.800000e+00
53490,2017,10,18,23,2.100000e+00
53564,2017,10,15,0,7.600000e+00
53564,2017,10,15,1,1.040000e+01
53564,2017,10,15,2,12
53564,2017,10,15,3,1.240000e+01
53564,2017,10,15,4,1.380000e+01
53564,2017,10,15,5,1.460000e+01
53564,2017,10,15,6,1.530000e+01
53564,2017,10,15,7,1.590000e+01
53564,2017,10,15,8,1.590000e+01
53564,2017,10,15,9,1.540000e+01
53564,2017,10,15,10,1.240000e+01
53564,2017,10,15,11,1.080000e+01
53564,2017,10,15,12,9.500000e+00
53564,2017,10,15,13,9.900000e+00
53564,2017,10,15,14,9.500000e+00
53564,2017,10,15,15,8.900000e+00
53564,2017,10,15,16,8.400000e+00
53564,2017,10,15,17,7.600000e+00
53564,2017,10,15,18,7.200000e+00
53564,2017,10,15,19,7.100000e+00
53564,2017,10,15,20,5.100000e+00
53564,2017,10,15,21,4.400000e+00
53564,2017,10,15,22,3.800000e+00
53564,2017,10,15,23,3.300000e+00
53564,2017,10,16,0,5.200000e+00
53564,2017,10,16,1,8
53564,2017,10,16,2,1.070000e+01
53564,2017,10,16,3,1.270000e+01
53564,2017,10,16,4,1.310000e+01
53564,2017,10,16,5,1.430000e+01
53564,2017,10,16,6,1.570000e+01
53564,2017,10,16,7,1.670000e+01
53564,2017,10,16,8,1.620000e+01
53564,2017,10,16,9,1.550000e+01
53564,2017,10,16,10,13
53564,2017,10,16,11,1.180000e+01
53564,2017,10,16,12,1.120000e+01
53564,2017,10,16,13,1.040000e+01
53564,2017,10,16,14,9.100000e+00
53564,2017,10,16,15,9
53564,2017,10,16,16,7.900000e+00
53564,2017,10,16,17,7.200000e+00
53564,2017,10,16,18,6.800000e+00
53564,2017,10,16,19,6.200000e+00
53564,2017,10,16,20,5.700000e+00
53564,2017,10,16,21,5.600000e+00
53564,2017,10,16,22,5.400000e+00
53564,2017,10,16,23,5.800000e+00
53564,2017,10,17,0,6.800000e+00
53564,2017,10,17,1,7.600000e+00
53564,2017,10,17,2,7.800000e+00
53564,2017,10,17,3,8.100000e+00
53564,2017,10,17,4,7.800000e+00
53564,2017,10,17,5,7.700000e+00
53564,2017,10,17,6,7.600000e+00
53564,2017,10,17,7,7.700000e+00
53564,2017,10,17,8,8
53564,2017,10,17,9,8
53564,2017,10,17,10,7.400000e+00
53564,2017,10,17,11,7.300000e+00
53564,2017,10,17,12,7.200000e+00
53564,2017,10,17,13,7.200000e+00
53564,2017,10,17,14,7.100000e+00
53564,2017,10,17,15,7
53564,2017,10,17,16,6.700000e+00
53564,2017,10,17,17,6.600000e+00
53564,2017,10,17,18,6.600000e+00
53564,2017,10,17,19,6.600000e+00
53564,2017,10,17,20,6.700000e+00
53564,2017,10,17,21,6.800000e+00
53564,2017,10,17,22,6.900000e+00
53564,2017,10,17,23,6.900000e+00
53564,2017,10,18,0,7.100000e+00
53564,2017,10,18,1,7.400000e+00
53564,2017,10,18,2,7.600000e+00
53564,2017,10,18,3,8.100000e+00
53564,2017,10,18,4,9.700000e+00
53564,2017,10,18,5,1.010000e+01
53564,2017,10,18,6,1.070000e+01
53564,2017,10,18,7,1.120000e+01
53564,2017,10,18,8,1.130000e+01
53564,2017,10,18,9,12
53564,2017,10,18,10,9.300000e+00
53564,2017,10,18,11,6.900000e+00
53564,2017,10,18,12,7.600000e+00
53564,2017,10,18,13,7.300000e+00
53564,2017,10,18,14,5.400000e+00
53564,2017,10,18,15,5
53564,2017,10,18,16,4.900000e+00
53564,2017,10,18,17,4.600000e+00
53564,2017,10,18,18,4.300000e+00
53564,2017,10,18,19,3.700000e+00
53564,2017,10,18,20,3.300000e+00
53564,2017,10,18,21,2.100000e+00
53564,2017,10,18,22,1.800000e+00
53564,2017,10,18,23,1.700000e+00
53565,2017,10,15,0,6.100000e+00
53565,2017,10,15,1,7.900000e+00
53565,2017,10,15,2,1.120000e+01
53565,2017,10,15,3,1.270000e+01
53565,2017,10,15,4,1.320000e+01
53565,2017,10,15,5,1.420000e+01
53565,2017,10,15,6,1.560000e+01
53565,2017,10,15,7,1.610000e+01
53565,2017,10,15,8,1.570000e+01
53565,2017,10,15,9,15
53565,2017,10,15,10,1.290000e+01
53565,2017,10,15,11,1.070000e+01
53565,2017,10,15,12,9.600000e+00
53565,2017,10,15,13,8.600000e+00
53565,2017,10,15,14,7.900000e+00
53565,2017,10,15,15,7.100000e+00
53565,2017,10,15,16,6.500000e+00
53565,2017,10,15,17,5.900000e+00
53565,2017,10,15,18,5.600000e+00
53565,2017,10,15,19,5.100000e+00
53565,2017,10,15,20,4.400000e+00
53565,2017,10,15,21,4.100000e+00
53565,2017,10,15,22,3.900000e+00
53565,2017,10,15,23,3.900000e+00
53565,2017,10,16,0,4.200000e+00
53565,2017,10,16,1,6.600000e+00
53565,2017,10,16,2,9.100000e+00
53565,2017,10,16,3,12
53565,2017,10,16,4,1.370000e+01
53565,2017,10,16,5,1.450000e+01
53565,2017,10,16,6,1.550000e+01
53565,2017,10,16,7,1.640000e+01
53565,2017,10,16,8,1.580000e+01
53565,2017,10,16,9,1.570000e+01
53565,2017,10,16,10,1.330000e+01
53565,2017,10,16,11,1.070000e+01
53565,2017,10,16,12,1.060000e+01
53565,2017,10,16,13,9.400000e+00
53565,2017,10,16,14,8.100000e+00
53565,2017,10,16,15,7.300000e+00
53565,2017,10,16,16,6.600000e+00
53565,2017,10,16,17,6
53565,2017,10,16,18,5.800000e+00
53565,2017,10,16,19,5
53565,2017,10,16,20,4.800000e+00
53565,2017,10,16,21,4.600000e+00
53565,2017,10,16,22,4.900000e+00
53565,2017,10,16,23,5
53565,2017,10,17,0,5.500000e+00
53565,2017,10,17,1,6.300000e+00
53565,2017,10,17,2,6.900000e+00
53565,2017,10,17,3,7.400000e+00
53565,2017,10,17,4,7.800000e+00
53565,2017,10,17,5,7.900000e+00
53565,2017,10,17,6,7.900000e+00
53565,2017,10,17,7,7.900000e+00
53565,2017,10,17,8,8.100000e+00
53565,2017,10,17,9,8.100000e+00
53565,2017,10,17,10,7.800000e+00
53565,2017,10,17,11,7.800000e+00
53565,2017,10,17,12,7.700000e+00
53565,2017,10,17,13,7.600000e+00
53565,2017,10,17,14,7.300000e+00
53565,2017,10,17,15,7.100000e+00
53565,2017,10,17,16,7
53565,2017,10,17,17,6.900000e+00
53565,2017,10,17,18,6.800000e+00
53565,2017,10,17,19,6.700000e+00
53565,2017,10,17,20,6.900000e+00
53565,2017,10,17,21,6.800000e+00
53565,2017,10,17,22,6.800000e+00
53565,2017,10,17,23,6.900000e+00
53565,2017,10,18,0,7
53565,2017,10,18,1,7.800000e+00
53565,2017,10,18,2,8.500000e+00
53565,2017,10,18,3,9.500000e+00
53565,2017,10,18,4,1.010000e+01
53565,2017,10,18,5,1.070000e+01
53565,2017,10,18,6,1.140000e+01
53565,2017,10,18,7,1.050000e+01
53565,2017,10,18,8,1.070000e+01
53565,2017,10,18,9,11
53565,2017,10,18,10,1.010000e+01
53565,2017,10,18,11,8.700000e+00
53565,2017,10,18,12,7.300000e+00
53565,2017,10,18,13,6.900000e+00
53565,2017,10,18,14,6.100000e+00
53565,2017,10,18,15,5.700000e+00
53565,2017,10,18,16,5.200000e+00
53565,2017,10,18,17,4.800000e+00
53565,2017,10,18,18,4.400000e+00
53565,2017,10,18,19,3.800000e+00
53565,2017,10,18,20,3.600000e+00
53565,2017,10,18,21,2.900000e+00
53565,2017,10,18,22,2.400000e+00
53565,2017,10,18,23,2.100000e+00
53573,2017,10,15,0,5.300000e+00
53573,2017,10,15,1,7.200000e+00
53573,2017,10,15,2,9.900000e+00
53573,2017,10,15,3,1.120000e+01
53573,2017,10,15,4,1.170000e+01
53573,2017,10,15,5,1.210000e+01
53573,2017,10,15,6,1.380000e+01
53573,2017,10,15,7,1.440000e+01
53573,2017,10,15,8,1.430000e+01
53573,2017,10,15,9,1.310000e+01
53573,2017,10,15,10,1.130000e+01
53573,2017,10,15,11,8.800000e+00
53573,2017,10,15,12,8.200000e+00
53573,2017,10,15,13,7.800000e+00
53573,2017,10,15,14,7
53573,2017,10,15,15,5.900000e+00
53573,2017,10,15,16,5.700000e+00
53573,2017,10,15,17,4.800000e+00
53573,2017,10,15,18,3
53573,2017,10,15,19,1.900000e+00
53573,2017,10,15,20,1
53573,2017,10,15,21,7.000000e-01
53573,2017,10,15,22,1.000000e-01
53573,2017,10,15,23,3.000000e-01
53573,2017,10,16,0,9.000000e-01
53573,2017,10,16,1,4.100000e+00
53573,2017,10,16,2,7.900000e+00
53573,2017,10,16,3,1.030000e+01
53573,2017,10,16,4,1.220000e+01
53573,2017,10,16,5,1.340000e+01
53573,2017,10,16,6,1.520000e+01
53573,2017,10,16,7,1.490000e+01
53573,2017,10,16,8,1.470000e+01
53573,2017,10,16,9,1.320000e+01
53573,2017,10,16,10,11
53573,2017,10,16,11,9.400000e+00
53573,2017,10,16,12,8.200000e+00
53573,2017,10,16,13,7.200000e+00
53573,2017,10,16,14,5.600000e+00
53573,2017,10,16,15,5.700000e+00
53573,2017,10,16,16,5.300000e+00
53573,2017,10,16,17,4.600000e+00
53573,2017,10,16,18,4.100000e+00
53573,2017,10,16,19,3.500000e+00
53573,2017,10,16,20,4.400000e+00
53573,2017,10,16,21,3.400000e+00
53573,2017,10,16,22,3
53573,2017,10,16,23,3.300000e+00
53573,2017,10,17,0,4.100000e+00
53573,2017,10,17,1,5.800000e+00
53573,2017,10,17,2,7.500000e+00
