1.144308e+02,3.925900e+01
1.144276e+02,3.925420e+01
1.144108e+02,3.924380e+01
1.144100e+02,3.924300e+01
1.144092e+02,3.924220e+01
1.144092e+02,3.924100e+01
1.144100e+02,3.924020e+01
1.144168e+02,3.923420e+01
1.144172e+02,3.923340e+01
1.144200e+02,3.923180e+01
1.144280e+02,3.922820e+01
1.144312e+02,3.922740e+01
1.144576e+02,3.922460e+01
1.144600e+02,3.922420e+01
1.144664e+02,3.921820e+01
1.144684e+02,3.921180e+01
1.144668e+02,3.920500e+01
1.144636e+02,3.919500e+01
1.144600e+02,3.918940e+01
1.144552e+02,3.918740e+01
1.144516e+02,3.918900e+01
1.144436e+02,3.919060e+01
1.144412e+02,3.918980e+01
1.144388e+02,3.918780e+01
1.144376e+02,3.918540e+01
1.144376e+02,3.918340e+01
1.144368e+02,3.917620e+01
1.144352e+02,3.917260e+01
1.144312e+02,3.917020e+01
1.144252e+02,3.916940e+01
1.144068e+02,3.917580e+01
1.144036e+02,3.917620e+01
1.143952e+02,3.917580e+01
1.143876e+02,3.917420e+01
1.143776e+02,3.917020e+01
1.143732e+02,3.916580e+01
1.143696e+02,3.915780e+01
1.143696e+02,3.915500e+01
1.143756e+02,3.914580e+01
1.143696e+02,3.914540e+01
1.143584e+02,3.914380e+01
1.143536e+02,3.913940e+01
1.143528e+02,3.913620e+01
1.143532e+02,3.913300e+01
1.143616e+02,3.911660e+01
1.143620e+02,3.911580e+01
1.143600e+02,3.911140e+01
1.143512e+02,3.910260e+01
1.143464e+02,3.909460e+01
1.143396e+02,3.908220e+01
1.143338e+02,3.907560e+01
1.143328e+02,3.907460e+01
1.143272e+02,3.907340e+01
1.143220e+02,3.907340e+01
1.143188e+02,3.907300e+01
1.143140e+02,3.906860e+01
1.143112e+02,3.906900e+01
1.143020e+02,3.907460e+01
1.142944e+02,3.907660e+01
1.142904e+02,3.907660e+01
1.142812e+02,3.907300e+01
1.142692e+02,3.907180e+01
1.142652e+02,3.907100e+01
1.142596e+02,3.907140e+01
1.142512e+02,3.907260e+01
1.142472e+02,3.907220e+01
1.142424e+02,3.906940e+01
1.142392e+02,3.906620e+01
1.142332e+02,3.906500e+01
1.142228e+02,3.906500e+01
1.142132e+02,3.906460e+01
1.142100e+02,3.906300e+01
1.142040e+02,3.904940e+01
1.142028e+02,3.904900e+01
1.142000e+02,3.904820e+01
1.141956e+02,3.904860e+01
1.141852e+02,3.904980e+01
1.141816e+02,3.905100e+01
1.141748e+02,3.905620e+01
1.141684e+02,3.906180e+01
1.141668e+02,3.906260e+01
1.141644e+02,3.906260e+01
1.141624e+02,3.906260e+01
1.141608e+02,3.906140e+01
1.141548e+02,3.905540e+01
1.141452e+02,3.904780e+01
1.141364e+02,3.904620e+01
1.141296e+02,3.904660e+01
1.141208e+02,3.904900e+01
1.141112e+02,3.905140e+01
1.141064e+02,3.905580e+01
1.141040e+02,3.906540e+01
1.141012e+02,3.907060e+01
1.140912e+02,3.908260e+01
1.140826e+02,3.908940e+01
1.140814e+02,3.908860e+01
1.140804e+02,3.908820e+01
1.140798e+02,3.908940e+01
1.140796e+02,3.909200e+01
1.140778e+02,3.909200e+01
1.140764e+02,3.909180e+01
1.140748e+02,3.909220e+01
1.140738e+02,3.909360e+01
1.140730e+02,3.909400e+01
1.140708e+02,3.909260e+01
1.140692e+02,3.909140e+01
1.140680e+02,3.909060e+01
1.140656e+02,3.909020e+01
1.140630e+02,3.909020e+01
1.140612e+02,3.909060e+01
1.140600e+02,3.909100e+01
1.140580e+02,3.909180e+01
1.140576e+02,3.909340e+01
1.140576e+02,3.909500e+01
1.140576e+02,3.909900e+01
1.140576e+02,3.910180e+01
1.140560e+02,3.910580e+01
1.140536e+02,3.910980e+01
1.140512e+02,3.911300e+01
1.140432e+02,3.912700e+01
1.140392e+02,3.913100e+01
1.140376e+02,3.913100e+01
1.140364e+02,3.913060e+01
1.140352e+02,3.912940e+01
1.140336e+02,3.912740e+01
1.140312e+02,3.912580e+01
1.140280e+02,3.912500e+01
1.140244e+02,3.912500e+01
1.140208e+02,3.912500e+01
1.140080e+02,3.912220e+01
1.140008e+02,3.911940e+01
1.139976e+02,3.911660e+01
1.139944e+02,3.911180e+01
1.139912e+02,3.910580e+01
1.139860e+02,3.909420e+01
1.139836e+02,3.909100e+01
1.139784e+02,3.909060e+01
1.139744e+02,3.909060e+01
1.139636e+02,3.909740e+01
1.139588e+02,3.909860e+01
1.139560e+02,3.909860e+01
1.139544e+02,3.909780e+01
1.139524e+02,3.909660e+01
1.139492e+02,3.909460e+01
1.139412e+02,3.909020e+01
1.139340e+02,3.908340e+01
1.139236e+02,3.907300e+01
1.139204e+02,3.906620e+01
1.139152e+02,3.906100e+01
1.139104e+02,3.906100e+01
1.139032e+02,3.906340e+01
1.138940e+02,3.906660e+01
1.138884e+02,3.906740e+01
1.138832e+02,3.906660e+01
1.138804e+02,3.906500e+01
1.138752e+02,3.905620e+01
1.138708e+02,3.904860e+01
1.138624e+02,3.904100e+01
1.138532e+02,3.903180e+01
1.138332e+02,3.901780e+01
1.138292e+02,3.901500e+01
1.138216e+02,3.901260e+01
1.138152e+02,3.901100e+01
1.138144e+02,3.900860e+01
1.138124e+02,3.900220e+01
1.138092e+02,3.899420e+01
1.138072e+02,3.899100e+01
1.138044e+02,3.898940e+01
1.137984e+02,3.898940e+01
1.137904e+02,3.899020e+01
1.137848e+02,3.899100e+01
1.137802e+02,3.899260e+01
1.137764e+02,3.899260e+01
1.137732e+02,3.899220e+01
1.137708e+02,3.899100e+01
1.137684e+02,3.898820e+01
1.137656e+02,3.897820e+01
1.137620e+02,3.896940e+01
1.137608e+02,3.896460e+01
1.137604e+02,3.896260e+01
1.137612e+02,3.896020e+01
1.137644e+02,3.895740e+01
1.137664e+02,3.895540e+01
1.137676e+02,3.895260e+01
1.137680e+02,3.895060e+01
1.137668e+02,3.894860e+01
1.137652e+02,3.894740e+01
1.137636e+02,3.894660e+01
1.137632e+02,3.894500e+01
1.137640e+02,3.894300e+01
1.137644e+02,3.894100e+01
1.137656e+02,3.893900e+01
1.137668e+02,3.893660e+01
1.137688e+02,3.893340e+01
1.137692e+02,3.893060e+01
1.137676e+02,3.892740e+01
1.137660e+02,3.892420e+01
1.137652e+02,3.892100e+01
1.137648e+02,3.891820e+01
1.137656e+02,3.891380e+01
1.137668e+02,3.890980e+01
1.137720e+02,3.890420e+01
1.137728e+02,3.890300e+01
1.137732e+02,3.890100e+01
1.137724e+02,3.889860e+01
1.137716e+02,3.889780e+01
1.137656e+02,3.889180e+01
1.137656e+02,3.889060e+01
1.137656e+02,3.888900e+01
1.137664e+02,3.888780e+01
1.137764e+02,3.887700e+01
1.137792e+02,3.887420e+01
1.137852e+02,3.886940e+01
1.137904e+02,3.886220e+01
1.137924e+02,3.885620e+01
1.137940e+02,3.885220e+01
1.137952e+02,3.885140e+01
1.138132e+02,3.884300e+01
1.138248e+02,3.883940e+01
1.138356e+02,3.883780e+01
1.138384e+02,3.883540e+01
1.138404e+02,3.883100e+01
1.138432e+02,3.882460e+01
1.138448e+02,3.882140e+01
1.138472e+02,3.881460e+01
1.138484e+02,3.881100e+01
1.138472e+02,3.881020e+01
1.138404e+02,3.880860e+01
1.138360e+02,3.880700e+01
1.138320e+02,3.880380e+01
1.138288e+02,3.880100e+01
1.138236e+02,3.879460e+01
1.138212e+02,3.879100e+01
1.138212e+02,3.878980e+01
1.138232e+02,3.878620e+01
1.138244e+02,3.878180e+01
1.138284e+02,3.877500e+01
1.138280e+02,3.877220e+01
1.138248e+02,3.876740e+01
1.138236e+02,3.876380e+01
1.138232e+02,3.876140e+01
1.138232e+02,3.875740e+01
1.138228e+02,3.875720e+01
1.138144e+02,3.875660e+01
1.138116e+02,3.875660e+01
1.138040e+02,3.875860e+01
1.138008e+02,3.876020e+01
1.137960e+02,3.876100e+01
1.137912e+02,3.875780e+01
1.137828e+02,3.874860e+01
1.137788e+02,3.874340e+01
1.137664e+02,3.872660e+01
1.137660e+02,3.872580e+01
1.137652e+02,3.872340e+01
1.137664e+02,3.871900e+01
1.137712e+02,3.871340e+01
1.137676e+02,3.870900e+01
1.137628e+02,3.870180e+01
1.137584e+02,3.870340e+01
1.137536e+02,3.870500e+01
1.137500e+02,3.870300e+01
1.137468e+02,3.869780e+01
1.137444e+02,3.869900e+01
1.137380e+02,3.870140e+01
1.137260e+02,3.870820e+01
1.137188e+02,3.871420e+01
1.137156e+02,3.871540e+01
1.137144e+02,3.871540e+01
1.137136e+02,3.871460e+01
1.137044e+02,3.871300e+01
1.137032e+02,3.871220e+01
1.137028e+02,3.871100e+01
1.137044e+02,3.869540e+01
1.137064e+02,3.868300e+01
1.137096e+02,3.867540e+01
1.137108e+02,3.866900e+01
1.137108e+02,3.866580e+01
1.137088e+02,3.866460e+01
1.137012e+02,3.866420e+01
1.136988e+02,3.866260e+01
1.136976e+02,3.865860e+01
1.136972e+02,3.865460e+01
1.136956e+02,3.865220e+01
1.136856e+02,3.864860e+01
1.136812e+02,3.864660e+01
1.136752e+02,3.864540e+01
1.136704e+02,3.864580e+01
1.136652e+02,3.864900e+01
1.136620e+02,3.865100e+01
1.136564e+02,3.865100e+01
1.136524e+02,3.864860e+01
1.136480e+02,3.864820e+01
1.136428e+02,3.864940e+01
1.136368e+02,3.865180e+01
1.136312e+02,3.865300e+01
1.136276e+02,3.865380e+01
1.136116e+02,3.864820e+01
1.136108e+02,3.864180e+01
1.136016e+02,3.863380e+01
1.135964e+02,3.862740e+01
1.135972e+02,3.862580e+01
1.136012e+02,3.862460e+01
1.136012e+02,3.862140e+01
1.135948e+02,3.861780e+01
1.135940e+02,3.861540e+01
1.135940e+02,3.861140e+01
1.135960e+02,3.860740e+01
1.136052e+02,3.860020e+01
1.136052e+02,3.859660e+01
1.136024e+02,3.859260e+01
1.135956e+02,3.859060e+01
1.135908e+02,3.858740e+01
1.135884e+02,3.858380e+01
1.135860e+02,3.858020e+01
1.135808e+02,3.857740e+01
1.135736e+02,3.857420e+01
1.135712e+02,3.857260e+01
1.135660e+02,3.856980e+01
1.135612e+02,3.856620e+01
1.135516e+02,3.855820e+01
1.135504e+02,3.855700e+01
1.135496e+02,3.855580e+01
1.135480e+02,3.855500e+01
1.135480e+02,3.855340e+01
1.135492e+02,3.855180e+01
1.135520e+02,3.853860e+01
1.135516e+02,3.852740e+01
1.135516e+02,3.852420e+01
1.135476e+02,3.851980e+01
1.135396e+02,3.851480e+01
1.135400e+02,3.851380e+01
1.135408e+02,3.851260e+01
1.135460e+02,3.850860e+01
1.135500e+02,3.850140e+01
1.135492e+02,3.849780e+01
1.135480e+02,3.849340e+01
1.135488e+02,3.848780e+01
1.135536e+02,3.848060e+01
1.135584e+02,3.847740e+01
1.135744e+02,3.846780e+01
1.135824e+02,3.846380e+01
1.135840e+02,3.846180e+01
1.135844e+02,3.845940e+01
1.135836e+02,3.845780e+01
1.135824e+02,3.845620e+01
1.135808e+02,3.845580e+01
1.135704e+02,3.845380e+01
1.135644e+02,3.845140e+01
1.135620e+02,3.844900e+01
1.135604e+02,3.843860e+01
1.135584e+02,3.843420e+01
1.135572e+02,3.843060e+01
1.135568e+02,3.842780e+01
1.135556e+02,3.842540e+01
1.135532e+02,3.842340e+01
1.135504e+02,3.842340e+01
1.135464e+02,3.842340e+01
1.135424e+02,3.842420e+01
1.135376e+02,3.842460e+01
1.135324e+02,3.842180e+01
1.135292e+02,3.841900e+01
1.135260e+02,3.841140e+01
1.135256e+02,3.840940e+01
1.135240e+02,3.839780e+01
1.135232e+02,3.839300e+01
1.135208e+02,3.838780e+01
1.135176e+02,3.838260e+01
1.135168e+02,3.838140e+01
1.135160e+02,3.837940e+01
1.135164e+02,3.837660e+01
1.135184e+02,3.837260e+01
1.135268e+02,3.835860e+01
1.135308e+02,3.835420e+01
1.135320e+02,3.835340e+01
1.135340e+02,3.835380e+01
1.135376e+02,3.835540e+01
1.135392e+02,3.835540e+01
1.135408e+02,3.835460e+01
1.135524e+02,3.834340e+01
1.135556e+02,3.833580e+01
1.135556e+02,3.833180e+01
1.135512e+02,3.832740e+01
1.135456e+02,3.832340e+01
1.135404e+02,3.831420e+01
1.135364e+02,3.830340e+01
1.135372e+02,3.829580e+01
1.135360e+02,3.829140e+01
1.135340e+02,3.828780e+01
1.135328e+02,3.828460e+01
1.135336e+02,3.827540e+01
1.135348e+02,3.826420e+01
1.135360e+02,3.826060e+01
1.135376e+02,3.825700e+01
1.135404e+02,3.825500e+01
1.135524e+02,3.824940e+01
1.135548e+02,3.824780e+01
1.135564e+02,3.824660e+01
1.135568e+02,3.824540e+01
1.135572e+02,3.824260e+01
1.135576e+02,3.823780e+01
1.135580e+02,3.823420e+01
1.135588e+02,3.823260e+01
1.135600e+02,3.823180e+01
1.135616e+02,3.823100e+01
1.135652e+02,3.823300e+01
1.135676e+02,3.823500e+01
1.135700e+02,3.823620e+01
1.135780e+02,3.823700e+01
1.135884e+02,3.823740e+01
1.135928e+02,3.823780e+01
1.136012e+02,3.823780e+01
1.136068e+02,3.823820e+01
1.136124e+02,3.823740e+01
1.136132e+02,3.823620e+01
1.136160e+02,3.823340e+01
1.136188e+02,3.823020e+01
1.136244e+02,3.822900e+01
1.136344e+02,3.823100e+01
1.136424e+02,3.823380e+01
1.136436e+02,3.823380e+01
1.136452e+02,3.823340e+01
1.136768e+02,3.820500e+01
1.136776e+02,3.820420e+01
1.136816e+02,3.820420e+01
1.136856e+02,3.820500e+01
1.136884e+02,3.820660e+01
1.136956e+02,3.821140e+01
1.136976e+02,3.821260e+01
1.137008e+02,3.821260e+01
1.137064e+02,3.821020e+01
1.137092e+02,3.820860e+01
1.137104e+02,3.820700e+01
1.137100e+02,3.820260e+01
1.137104e+02,3.819780e+01
1.137104e+02,3.819340e+01
1.137112e+02,3.819220e+01
1.137140e+02,3.819060e+01
1.137160e+02,3.819020e+01
1.137244e+02,3.819300e+01
1.137264e+02,3.819300e+01
1.137320e+02,3.818940e+01
1.137332e+02,3.818540e+01
1.137320e+02,3.818180e+01
1.137180e+02,3.817580e+01
1.137152e+02,3.817260e+01
1.137192e+02,3.816820e+01
1.137216e+02,3.816740e+01
1.137244e+02,3.816700e+01
1.137524e+02,3.816820e+01
1.137608e+02,3.816780e+01
1.137652e+02,3.816660e+01
1.137664e+02,3.816500e+01
1.137672e+02,3.816300e+01
1.137684e+02,3.816100e+01
1.137728e+02,3.816180e+01
1.137756e+02,3.816300e+01
1.137860e+02,3.816100e+01
1.137884e+02,3.815820e+01
1.137904e+02,3.815820e+01
1.137920e+02,3.815900e+01
1.137956e+02,3.816140e+01
1.137984e+02,3.816220e+01
1.138096e+02,3.816500e+01
1.138176e+02,3.816660e+01
1.138208e+02,3.816700e+01
1.138248e+02,3.816640e+01
1.138280e+02,3.816460e+01
1.138288e+02,3.816260e+01
1.138220e+02,3.815620e+01
1.138204e+02,3.815380e+01
1.138232e+02,3.815140e+01
1.138272e+02,3.814940e+01
1.138272e+02,3.814780e+01
1.138264e+02,3.814620e+01
1.138252e+02,3.814540e+01
1.138216e+02,3.814660e+01
1.138148e+02,3.815020e+01
1.138132e+02,3.814860e+01
1.138132e+02,3.814660e+01
1.138144e+02,3.814380e+01
1.138168e+02,3.813700e+01
1.138160e+02,3.813300e+01
1.138148e+02,3.812940e+01
1.138096e+02,3.812660e+01
1.138084e+02,3.812380e+01
1.138052e+02,3.811260e+01
1.138048e+02,3.810940e+01
1.138072e+02,3.810780e+01
1.138140e+02,3.810580e+01
1.138280e+02,3.809660e+01
1.138408e+02,3.808420e+01
1.138412e+02,3.808380e+01
1.138448e+02,3.807900e+01
1.138460e+02,3.807660e+01
1.138488e+02,3.807180e+01
1.138496e+02,3.806900e+01
1.138476e+02,3.806580e+01
1.138484e+02,3.806420e+01
1.138520e+02,3.806220e+01
1.138588e+02,3.806020e+01
1.138660e+02,3.805780e+01
1.138688e+02,3.805660e+01
1.138704e+02,3.805220e+01
1.138692e+02,3.804940e+01
1.138660e+02,3.804700e+01
1.138652e+02,3.804420e+01
1.138656e+02,3.804060e+01
1.138664e+02,3.803740e+01
1.138692e+02,3.803500e+01
1.138724e+02,3.803180e+01
1.138724e+02,3.802620e+01
1.138688e+02,3.802340e+01
1.138664e+02,3.802180e+01
1.138656e+02,3.801860e+01
1.138656e+02,3.801140e+01
1.138704e+02,3.800940e+01
1.138684e+02,3.800300e+01
1.138664e+02,3.800140e+01
1.138552e+02,3.800020e+01
1.138544e+02,3.799900e+01
1.138560e+02,3.799700e+01
1.138628e+02,3.799140e+01
1.138668e+02,3.798900e+01
1.138740e+02,3.798900e+01
1.138800e+02,3.798940e+01
1.138836e+02,3.798860e+01
1.138892e+02,3.798340e+01
1.138940e+02,3.797980e+01
1.139016e+02,3.796660e+01
1.139060e+02,3.796060e+01
1.139112e+02,3.795660e+01
1.139156e+02,3.795260e+01
1.139180e+02,3.794900e+01
1.139188e+02,3.794660e+01
1.139180e+02,3.794420e+01
1.139172e+02,3.794220e+01
1.139156e+02,3.793900e+01
1.139160e+02,3.793380e+01
1.139200e+02,3.792620e+01
1.139260e+02,3.792180e+01
1.139352e+02,3.791940e+01
1.139424e+02,3.791500e+01
1.139508e+02,3.790460e+01
1.139560e+02,3.789500e+01
1.139568e+02,3.789260e+01
1.139576e+02,3.788580e+01
1.139588e+02,3.788060e+01
1.139604e+02,3.787740e+01
1.139632e+02,3.787780e+01
1.139660e+02,3.787900e+01
1.139676e+02,3.787740e+01
1.139684e+02,3.787420e+01
1.139680e+02,3.786940e+01
1.139696e+02,3.786340e+01
1.139696e+02,3.786180e+01
1.139680e+02,3.786060e+01
1.139576e+02,3.785740e+01
1.139568e+02,3.785780e+01
1.139560e+02,3.785660e+01
1.139556e+02,3.785500e+01
1.139556e+02,3.785300e+01
1.139564e+02,3.784820e+01
1.139568e+02,3.784740e+01
1.139588e+02,3.783380e+01
1.139600e+02,3.783260e+01
1.139596e+02,3.783140e+01
1.139608e+02,3.782380e+01
1.139632e+02,3.781900e+01
1.139692e+02,3.781540e+01
1.139708e+02,3.781540e+01
1.139748e+02,3.781620e+01
1.139840e+02,3.781700e+01
1.139912e+02,3.781740e+01
1.139960e+02,3.781660e+01
1.140020e+02,3.781420e+01
1.140072e+02,3.781060e+01
1.140080e+02,3.780980e+01
1.140080e+02,3.780900e+01
1.140072e+02,3.780740e+01
1.140064e+02,3.780620e+01
1.140052e+02,3.780580e+01
1.140040e+02,3.780380e+01
1.140036e+02,3.780100e+01
1.140116e+02,3.779700e+01
1.140172e+02,3.779420e+01
1.140260e+02,3.779060e+01
1.140348e+02,3.778660e+01
1.140364e+02,3.778420e+01
1.140368e+02,3.777980e+01
1.140372e+02,3.776300e+01
1.140376e+02,3.775780e+01
1.140368e+02,3.775340e+01
1.140340e+02,3.775020e+01
1.140328e+02,3.774980e+01
1.140268e+02,3.774780e+01
1.140200e+02,3.774700e+01
1.140104e+02,3.774580e+01
1.140096e+02,3.774580e+01
1.140044e+02,3.774500e+01
1.139984e+02,3.774180e+01
1.139916e+02,3.773420e+01
1.139880e+02,3.772940e+01
1.139856e+02,3.772300e+01
1.139848e+02,3.771420e+01
1.139856e+02,3.771260e+01
1.139880e+02,3.771100e+01
1.139908e+02,3.770980e+01
1.139932e+02,3.770980e+01
1.139936e+02,3.770980e+01
1.139968e+02,3.771020e+01
1.140044e+02,3.771300e+01
1.140088e+02,3.771420e+01
1.140152e+02,3.771540e+01
1.140184e+02,3.771540e+01
1.140232e+02,3.771300e+01
1.140272e+02,3.771340e+01
1.140288e+02,3.771580e+01
1.140292e+02,3.771620e+01
1.140260e+02,3.772340e+01
1.140260e+02,3.772460e+01
1.140268e+02,3.772540e+01
1.140300e+02,3.772600e+01
1.140386e+02,3.772720e+01
1.140478e+02,3.772580e+01
1.140528e+02,3.772420e+01
1.140550e+02,3.772220e+01
1.140596e+02,3.771820e+01
1.140648e+02,3.771540e+01
1.140704e+02,3.771460e+01
1.140720e+02,3.771460e+01
1.140768e+02,3.771380e+01
1.140788e+02,3.771260e+01
1.140824e+02,3.770980e+01
1.140860e+02,3.770900e+01
1.140896e+02,3.771060e+01
1.140932e+02,3.771420e+01
1.140952e+02,3.771380e+01
1.140972e+02,3.771260e+01
1.140968e+02,3.770980e+01
1.140976e+02,3.770700e+01
1.141008e+02,3.770620e+01
1.141056e+02,3.770620e+01
1.141080e+02,3.770620e+01
1.141096e+02,3.770460e+01
1.141108e+02,3.770220e+01
1.141116e+02,3.770060e+01
1.141132e+02,3.769940e+01
1.141192e+02,3.769620e+01
1.141220e+02,3.769380e+01
1.141244e+02,3.769100e+01
1.141260e+02,3.768740e+01
1.141268e+02,3.768580e+01
1.141268e+02,3.766860e+01
1.141256e+02,3.765940e+01
1.141272e+02,3.765260e+01
1.141300e+02,3.764820e+01
1.141320e+02,3.764460e+01
1.141240e+02,3.764140e+01
1.141132e+02,3.763620e+01
1.141100e+02,3.763140e+01
1.141060e+02,3.762380e+01
1.141016e+02,3.761660e+01
1.141028e+02,3.761500e+01
1.141120e+02,3.761260e+01
1.141176e+02,3.761020e+01
1.141192e+02,3.760820e+01
1.141220e+02,3.760420e+01
1.141220e+02,3.760220e+01
1.141208e+02,3.759860e+01
1.141168e+02,3.759380e+01
1.141072e+02,3.758460e+01
1.141048e+02,3.758140e+01
1.141044e+02,3.757780e+01
1.141020e+02,3.757220e+01
1.140980e+02,3.756980e+01
1.140920e+02,3.756940e+01
1.140872e+02,3.756780e+01
1.140852e+02,3.756460e+01
1.140860e+02,3.755260e+01
1.140868e+02,3.754500e+01
1.140848e+02,3.754340e+01
1.140784e+02,3.754180e+01
1.140764e+02,3.754140e+01
1.140728e+02,3.753740e+01
1.140720e+02,3.753580e+01
1.140628e+02,3.751140e+01
1.140572e+02,3.751180e+01
1.140520e+02,3.751020e+01
1.140476e+02,3.750820e+01
1.140444e+02,3.750460e+01
1.140416e+02,3.749960e+01
1.140350e+02,3.748940e+01
1.140266e+02,3.747940e+01
1.140250e+02,3.747780e+01
1.140226e+02,3.747300e+01
1.140190e+02,3.746700e+01
1.140174e+02,3.745700e+01
1.140146e+02,3.744100e+01
1.140142e+02,3.743780e+01
1.140094e+02,3.743140e+01
1.139974e+02,3.742380e+01
1.139902e+02,3.742140e+01
1.139790e+02,3.741620e+01
1.139738e+02,3.741100e+01
1.139674e+02,3.740180e+01
1.139634e+02,3.739620e+01
1.139570e+02,3.738940e+01
1.139494e+02,3.738220e+01
1.139478e+02,3.737940e+01
1.139470e+02,3.737620e+01
1.139470e+02,3.736900e+01
1.139470e+02,3.736340e+01
1.139482e+02,3.735420e+01
1.139478e+02,3.734820e+01
1.139454e+02,3.734460e+01
1.139390e+02,3.733740e+01
1.139350e+02,3.734020e+01
1.139326e+02,3.734340e+01
1.139302e+02,3.734660e+01
1.139226e+02,3.734660e+01
1.139190e+02,3.734580e+01
1.139162e+02,3.734460e+01
1.139146e+02,3.734380e+01
1.139114e+02,3.733780e+01
1.139102e+02,3.733460e+01
1.139082e+02,3.733020e+01
1.139066e+02,3.732660e+01
1.139002e+02,3.731980e+01
1.138914e+02,3.731180e+01
1.138906e+02,3.731020e+01
1.138898e+02,3.730780e+01
1.138898e+02,3.730540e+01
1.138898e+02,3.730300e+01
1.138918e+02,3.728980e+01
1.138942e+02,3.728420e+01
1.138958e+02,3.727900e+01
1.138966e+02,3.727700e+01
1.138942e+02,3.727580e+01
1.138910e+02,3.727620e+01
1.138866e+02,3.727500e+01
1.138822e+02,3.727180e+01
1.138802e+02,3.726940e+01
1.138774e+02,3.726340e+01
1.138766e+02,3.726060e+01
1.138766e+02,3.725580e+01
1.138754e+02,3.725260e+01
1.138738e+02,3.724700e+01
1.138686e+02,3.724380e+01
1.138654e+02,3.724180e+01
1.138638e+02,3.723740e+01
1.138622e+02,3.723220e+01
1.138590e+02,3.722380e+01
1.138542e+02,3.721700e+01
1.138466e+02,3.720820e+01
1.138346e+02,3.719540e+01
1.138310e+02,3.719180e+01
1.138270e+02,3.718820e+01
1.138250e+02,3.718500e+01
1.138246e+02,3.718020e+01
1.138246e+02,3.717620e+01
1.138218e+02,3.717260e+01
1.138150e+02,3.716940e+01
1.138102e+02,3.716780e+01
1.138062e+02,3.716620e+01
1.137990e+02,3.716380e+01
1.137966e+02,3.716260e+01
1.137962e+02,3.715780e+01
1.137950e+02,3.715260e+01
1.137886e+02,3.715180e+01
